Provincia,Partido,Localidad,Población,Adsl,Cablemódem,Dial Up,Fibra Óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud
Santa Fe,Constitución,Stephenson,54,0,0,0,0,0,0,0,0,1,82028210,-33,-60
Santa Fe,Constitución,Theobald,421,0,0,0,0,0,0,1,0,1,82028220,-33,-60
Santa Fe,Constitución,Villa Constitución,47374,1,1,0,1,0,1,1,1,1,82028230,-33,-60
Santa Fe,Garay,Cayastá,3367,0,0,0,0,0,1,1,1,1,82035010,-31,-60
Santa Fe,Garay,Helvecia,5756,0,1,0,0,0,1,1,0,1,82035020,-31,-60
Santa Fe,Garay,Los Zapallos,873,0,1,0,0,0,0,1,0,1,82035030,-31,-60
Santa Fe,Garay,Saladero Mariano Cabal,588,0,0,0,0,1,1,1,0,1,82035040,-30,-60
Santa Fe,Garay,Santa Rosa De Calchines,3435,1,1,0,0,0,0,1,1,1,82035050,-31,-60
Santa Fe,General López,Aarón Castellanos (Est. Castellanos),236,0,0,0,0,0,1,1,0,1,82042010,-34,-62
Santa Fe,General López,Amenábar,1605,1,0,0,0,0,1,1,1,1,82042020,-34,-62
Santa Fe,General López,Cafferata,1449,1,0,0,1,0,0,0,1,1,82042030,-33,-62
Santa Fe,San Jerónimo,López (Est. San Martín De Tours),1368,1,1,0,0,0,0,1,0,1,82105180,-31,-61
Santa Fe,San Jerónimo,Maciel,5634,1,1,0,0,0,1,1,1,1,82105190,-32,-60
Santa Fe,San Jerónimo,Monje,1838,0,0,0,1,0,0,1,1,1,82105200,-32,-60
Santa Fe,San Jerónimo,Puerto Aragón,213,0,0,0,0,0,0,0,0,0,82105210,-32,-60
Santa Fe,San Jerónimo,San Eugenio,79,0,1,0,0,0,0,0,0,1,82105220,-32,-61
Santa Fe,San Jerónimo,San Fabián,820,1,1,0,0,0,1,1,0,0,82105230,-32,-60
Santa Fe,San Jerónimo,San Genaro,4070,1,0,0,1,0,1,1,1,1,82105240,-32,-61
Santa Fe,San Jerónimo,San Genaro Norte,4661,1,1,0,1,0,1,1,0,1,82105250,-32,-61
Santa Fe,San Justo,Angeloni,62,0,0,0,0,0,1,0,0,0,82112010,-30,-60
Santa Fe,San Justo,Cayastacito,329,0,0,0,0,0,1,1,0,0,82112020,-31,-60
Santa Fe,San Justo,Colonia Dolores,502,0,0,0,0,0,1,0,0,1,82112030,-30,-60
Santa Fe,San Justo,Esther,41,0,0,0,0,0,1,0,0,0,82112040,-31,-60
Santa Fe,San Justo,Gobernador Crespo,5335,1,1,0,0,0,1,1,1,1,82112050,-30,-60
Santa Fe,San Justo,La Criolla (Est. Cañadita),1963,1,1,0,0,0,1,1,0,1,82112060,-30,-60
Santa Fe,San Justo,La Penca Y Caraguatá,141,0,0,0,0,0,1,1,0,0,82112070,-30,-60
Santa Fe,San Justo,Marcelino Escalada,1646,1,1,0,0,0,1,1,1,1,82112080,-30,-60
Santa Fe,San Justo,Naré,341,0,0,0,0,0,1,1,0,0,82112090,-30,-60
Santa Fe,San Justo,Pedro Gómez Cello,554,0,0,0,0,0,1,1,0,1,82112100,-30,-60
Santa Fe,San Justo,Ramayón,550,0,0,0,0,0,1,1,0,0,82112110,-30,-60
Santa Fe,San Justo,San Bernardo,27,0,0,0,0,0,1,0,0,0,82112120,-30,-60
Santa Fe,San Justo,San Justo,21624,1,0,0,1,0,1,1,1,1,82112130,-30,-60
Santa Fe,San Justo,San Martín Norte,563,0,0,0,0,0,1,1,0,1,82112140,-30,-60
Santa Fe,San Justo,Silva (Est. Abipones),360,0,0,0,0,0,1,0,0,0,82112150,-30,-60
Santa Fe,San Justo,Vera Y Pintado (Est. Guaraníes),997,1,0,0,1,0,1,1,0,1,82112160,-30,-60
Santa Fe,San Justo,Videla,2027,1,0,0,1,0,1,1,0,1,82112170,-30,-60
Santa Fe,San Lorenzo,Aldao,587,0,1,0,0,0,0,1,0,1,82119010,-32,-60
Santiago Del Estero,Río Hondo,La Nueva Donosa,372,0,0,0,0,0,0,0,1,1,86147060,-27,-64
Santiago Del Estero,Río Hondo,Los Miranda,86,0,0,0,0,0,0,0,0,0,86147070,-27,-64
Santiago Del Estero,Río Hondo,Los Núñez,573,0,0,0,1,0,0,0,0,1,86147080,-27,-64
Santiago Del Estero,Río Hondo,Mansupa,330,0,0,0,0,0,0,0,1,1,86147090,-27,-64
Santiago Del Estero,Río Hondo,Pozuelos,689,0,0,0,1,1,0,0,0,0,86147100,-27,-64
Santiago Del Estero,Río Hondo,Rodeo De Valdez,84,0,0,0,0,0,0,0,0,0,86147110,-27,-64
Santiago Del Estero,Río Hondo,Sauzal,224,0,0,0,0,0,0,0,0,0,86147120,-27,-64
Santiago Del Estero,Río Hondo,Termas De Río Hondo,32166,1,0,0,1,1,1,1,1,1,86147130,-27,-64
Santiago Del Estero,Río Hondo,Villa Giménez,163,0,0,0,0,0,0,0,0,0,86147140,-27,-64
Santiago Del Estero,Río Hondo,Villa Río Hondo,705,0,0,0,0,0,0,0,1,1,86147150,-27,-64
Santiago Del Estero,Río Hondo,Villa Turística Del Embalse,47,0,0,0,0,0,0,0,0,0,86147160,-27,-64
Santiago Del Estero,Río Hondo,Vinará,647,0,0,0,0,0,0,0,0,1,86147170,-27,-64
Santiago Del Estero,Rivadavia,Colonia Alpina,403,0,1,0,0,1,1,0,0,1,86154010,-30,-61
Santiago Del Estero,Rivadavia,Palo Negro,241,0,0,0,1,0,1,0,1,1,86154020,-29,-62
Santiago Del Estero,Rivadavia,Selva,2878,0,1,0,1,1,1,1,1,1,86154030,-29,-61
Santiago Del Estero,Robles,Beltrán,6352,1,0,0,0,1,1,1,1,1,86161010,-27,-63
Tucuman,Yerba Buena,Yerba Buena - Marcos Paz,57392,1,1,0,1,0,0,1,1,1,90119030,-26,-65
Buenos Aires,Coronel Dorrego,Coronel Dorrego,11510,1,1,1,1,0,1,1,1,1,6189030,-38,-61
Buenos Aires,Coronel Dorrego,El Perdido (Est. José A. Guisasola),919,0,0,0,1,0,1,1,1,1,6189040,-38,-61
Buenos Aires,Coronel Dorrego,Faro,20,0,0,0,0,0,0,0,0,0,6189050,-38,-61
Buenos Aires,Coronel Dorrego,Irene,13,0,0,0,0,0,0,0,1,1,6189060,-38,-60
Buenos Aires,Coronel Dorrego,Oriente,1778,0,0,0,1,0,1,1,0,1,6189070,-38,-60
Buenos Aires,Coronel Dorrego,Paraje La Ruta,10,0,0,0,0,0,0,0,0,1,6189075,-38,-60
Buenos Aires,Coronel Dorrego,San Román,38,0,0,0,0,0,0,0,1,1,6189080,-38,-61
Buenos Aires,Coronel Pringles,Coronel Pringles (Est. Pringles),20263,1,1,1,1,0,1,1,1,1,6196010,-37,-61
Buenos Aires,Coronel Pringles,El Divisorio,46,0,0,0,0,0,0,0,0,1,6196020,-38,-61
Buenos Aires,Coronel Pringles,El Pensamiento,12,0,0,0,0,0,0,0,0,0,6196030,-38,-61
Buenos Aires,Coronel Pringles,Indio Rico,1054,0,0,1,1,0,1,1,1,1,6196040,-38,-60
Buenos Aires,Coronel Pringles,Lartigau,22,0,0,0,0,0,0,0,0,0,6196050,-38,-61
Buenos Aires,Coronel Suárez,Cascadas,11,0,0,0,0,0,0,0,0,0,6203010,-37,-62
Buenos Aires,Coronel Suárez,Coronel Suárez,23621,1,1,1,1,0,1,1,1,1,6203020,-37,-61
Buenos Aires,Coronel Suárez,Cura Malal,95,0,0,0,0,0,0,0,0,0,6203030,-37,-62
Buenos Aires,Coronel Suárez,D'Orbigny,20,0,0,0,0,0,0,0,0,0,6203040,-37,-61
Buenos Aires,Lomas De Zamora,Llavallol,43211,1,1,1,1,0,1,1,1,1,6490010,-34,-58
Buenos Aires,Lomas De Zamora,Lomas De Zamora,116615,1,1,1,1,1,1,1,1,1,6490010,-34,-58
Buenos Aires,Lomas De Zamora,Temperley,116368,1,1,1,1,1,0,1,1,1,6490010,-34,-58
Buenos Aires,Lomas De Zamora,Turdera,10199,1,1,1,1,0,0,1,1,1,6490010,-34,-58
Buenos Aires,Lomas De Zamora,Villa Centenario,51834,0,1,0,1,0,1,0,1,1,6490010,-34,-58
Buenos Aires,Lomas De Zamora,Villa Fiorito,44713,0,1,0,1,0,1,1,1,1,6490010,-34,-58
Cordoba,Colón,Los Molles,264,0,0,0,0,1,0,0,0,0,14021180,-31,-64
Buenos Aires,Tigre,Ricardo Rojas,24410,1,1,0,1,0,0,1,1,1,6805010,-34,-58
Buenos Aires,Tigre,Rincón De Milberg,34588,1,1,0,1,0,1,1,1,1,6805010,-34,-58
Buenos Aires,Tigre,Tigre,38954,1,1,0,1,1,1,1,1,1,6805010,-34,-58
Buenos Aires,Tordillo,General Conesa,1302,1,1,0,0,0,1,1,1,1,6812010,-36,-57
Buenos Aires,Tordillo,Villa Roch,0,0,0,0,0,0,1,0,1,1,6812010,-36,-57
Buenos Aires,Tornquist,Chasicó,203,0,0,0,0,0,0,1,0,0,6819010,-38,-62
Buenos Aires,Tornquist,Saldungaray,1351,1,0,0,0,0,0,1,1,1,6819020,-38,-61
Buenos Aires,Tornquist,Sierra De La Ventana,2165,0,1,0,1,0,0,1,1,1,6819030,-38,-61
San Luis,Ayacucho,Los Quemados,0,0,0,0,0,0,0,0,0,0,74007070,-31,-65
San Luis,Ayacucho,Luján,2016,0,0,0,0,0,1,1,0,0,74007040,-32,-65
Cordoba,Colón,Malvinas Argentinas,12187,1,0,0,1,0,1,1,1,1,14021190,-31,-64
Cordoba,Colón,Mendiolaza,10271,1,1,0,1,0,1,1,1,1,14021200,-31,-64
Cordoba,Colón,Mi Granja,1739,0,0,0,1,0,0,1,0,0,14021210,-31,-63
Cordoba,Colón,Pajas Blancas,96,0,0,0,0,0,1,0,1,1,14021220,-31,-64
Cordoba,Colón,Río Ceballos,19688,1,1,0,1,1,1,1,1,1,14021230,-31,-64
Cordoba,Colón,Saldán,10605,1,1,0,1,0,1,1,1,1,14021240,-31,-64
Cordoba,Colón,Salsipuedes,9612,1,1,0,1,0,1,1,1,1,14021250,-31,-64
Cordoba,Colón,Santa Elena,982,0,0,0,0,0,0,0,0,0,14021260,-31,-64
Cordoba,Colón,Tinoco,169,0,0,0,0,0,0,1,0,0,14021270,-31,-63
Cordoba,Colón,Unquillo,18086,1,1,0,1,0,1,1,1,1,14021280,-31,-64
Cordoba,Juárez Celman,Los Cisnes,559,1,0,0,1,0,1,1,0,1,14056110,-33,-63
Cordoba,Juárez Celman,Olaeta,619,0,1,0,0,0,0,1,0,1,14056120,-33,-63
Cordoba,Juárez Celman,Pacheco De Melo,60,0,0,0,0,0,0,0,0,0,14056130,-33,-63
Cordoba,Juárez Celman,Paso Del Durazno,12,0,0,0,0,0,0,0,0,0,14056140,-33,-64
Cordoba,Juárez Celman,Santa Eufemia,2401,0,1,0,0,1,1,1,1,1,14056150,-33,-63
Cordoba,Juárez Celman,Ucacha,5136,1,1,0,1,0,1,1,1,1,14056160,-33,-63
Cordoba,Juárez Celman,Villa Reducción,1732,0,0,0,0,0,1,1,1,1,14056170,-33,-63
Cordoba,Marcos Juárez,Alejo Ledesma,3299,0,0,0,1,1,1,1,1,1,14063010,-33,-62
Cordoba,Marcos Juárez,Arias,7075,1,0,0,0,0,0,1,1,1,14063020,-33,-62
Cordoba,Marcos Juárez,Camilo Aldao,5197,1,0,0,1,1,0,1,1,1,14063030,-33,-62
Cordoba,Marcos Juárez,Capitán General Bernardo O'Higgins,483,1,0,0,0,0,1,1,0,0,14063040,-33,-62
Cordoba,Marcos Juárez,Cavanagh,1202,0,0,0,0,0,1,1,0,1,14063050,-33,-62
Cordoba,Marcos Juárez,Colonia Barge,153,0,0,0,0,0,0,0,0,0,14063060,-33,-62
Corrientes,San Martín,Yapeyú,1736,0,0,0,0,0,0,1,1,1,18147040,-29,-56
Corrientes,San Miguel,Loreto,1938,0,0,0,0,1,1,1,0,1,18154010,-27,-57
Corrientes,San Miguel,San Miguel,4792,0,0,0,0,1,1,1,1,1,18154020,-27,-57
Corrientes,San Roque,9 De Julio (Est. Pueblo 9 De Julio),2209,0,0,0,0,0,0,1,0,1,18161030,-28,-58
Corrientes,San Roque,Chavarría,2506,0,0,0,0,1,0,1,0,0,18161010,-28,-58
Corrientes,San Roque,Colonia Pando,440,0,0,0,0,0,0,0,0,1,18161020,-28,-58
Corrientes,San Roque,Pedro R. Fernández (Est. Manuel F. Mantilla),1585,0,0,0,0,1,0,1,0,1,18161040,-28,-58
Corrientes,San Roque,San Roque,7323,0,0,0,0,1,0,1,1,1,18161050,-28,-58
Corrientes,Santo Tomé,Garruchos,803,0,0,0,0,0,0,0,0,1,18168020,-28,-55
Corrientes,Santo Tomé,Gobernador Igr. Valentín Virasoro,30666,1,0,0,1,1,0,1,1,1,18168030,-28,-56
Corrientes,Santo Tomé,José Rafael Gómez,861,0,0,0,0,0,1,0,0,1,18168010,-28,-55
Corrientes,Santo Tomé,Santo Tomé,23299,1,0,0,0,1,1,1,1,1,18168040,-28,-56
Corrientes,Sauce,Sauce,7014,0,1,0,0,1,0,1,1,1,18175010,-30,-58
Entre Rios,Colón,Arroyo Barú,489,0,0,0,1,1,1,1,0,1,30008010,-31,-58
La Pampa,Realicó,Adolfo Van Praet,279,0,1,0,0,1,1,1,0,0,42133010,-35,-64
La Pampa,Realicó,Alta Italia,1350,0,0,0,0,1,1,1,0,0,42133020,-35,-64
La Pampa,Realicó,Damián Maisonave (Est. Simson),300,0,0,0,1,0,1,1,0,0,42133030,-35,-64
La Pampa,Realicó,Embajador Martini,1336,1,0,0,1,1,1,1,0,1,42133040,-35,-64
La Pampa,Realicó,Falucho,177,0,0,0,0,1,1,1,0,0,42133050,-35,-64
La Pampa,Realicó,Ingeniero Luiggi,4659,0,0,0,1,1,1,1,1,1,42133060,-35,-64
La Pampa,Realicó,Ojeda,70,0,0,0,0,0,1,0,0,0,42133070,-35,-64
La Pampa,Realicó,Realicó,7343,1,0,1,1,1,1,1,1,1,42133080,-35,-64
La Pampa,Toay,Cachirulo,40,0,0,0,0,0,0,0,1,1,42140005,-36,-64
La Pampa,Toay,Naicó,3,0,0,0,0,0,0,0,0,0,42140010,-36,-64
La Pampa,Toay,Toay,11626,1,1,0,1,1,1,1,1,1,42140020,-36,-64
La Pampa,Trenel,Arata,1026,0,0,0,1,1,1,1,1,1,42147010,-35,-64
Neuquen,Lácar,San Martín De Los Andes,27956,1,1,0,1,1,1,1,1,1,58056010,-40,-71
Neuquen,Lácar,Villa Lago Meliquina,105,1,0,0,1,1,1,1,0,1,58056020,-40,-71
Neuquen,Loncopué,Chorriaca,403,0,0,0,0,1,1,0,0,0,58063010,-37,-70
Neuquen,Loncopué,Loncopué,4877,0,1,1,0,1,1,1,0,1,58063020,-38,-70
Neuquen,Los Lagos,Villa La Angostura,11063,1,0,1,1,1,1,1,1,1,58070010,-40,-71
Neuquen,Los Lagos,Villa Traful,356,0,0,0,0,1,0,1,0,0,58070020,-40,-71
Neuquen,Minas,Andacollo,2481,0,0,1,1,1,1,1,0,0,58077010,-37,-70
Neuquen,Minas,Huinganco,733,0,0,1,0,1,1,1,0,0,58077020,-37,-70
Neuquen,Minas,Las Ovejas,1128,0,0,0,0,0,1,1,0,0,58077030,-36,-70
Neuquen,Minas,Los Miches,201,0,0,0,0,0,0,0,0,0,58077040,-37,-70
Neuquen,Minas,Manzano Amargo,334,0,0,0,0,0,1,0,0,0,58077050,-36,-70
Neuquen,Minas,Varvarco,445,0,0,0,0,0,1,0,0,1,58077060,-36,-70
Neuquen,Minas,Villa Del Nahueve,197,0,0,0,0,0,1,0,0,0,58077070,-37,-70
Buenos Aires,Coronel Suárez,Huanguelén,5020,0,0,1,1,0,1,1,1,1,6203050,-37,-61
Buenos Aires,Coronel Suárez,Pasman,165,0,0,0,0,0,1,0,0,0,6203060,-37,-62
Buenos Aires,Coronel Suárez,San José,2234,0,1,0,1,0,0,1,0,1,6203070,-37,-61
Buenos Aires,Coronel Suárez,Santa María,1832,0,1,0,1,0,0,1,0,1,6203080,-37,-61
Buenos Aires,Coronel Suárez,Santa Trinidad,1474,0,1,0,1,0,0,1,1,1,6203090,-37,-61
Buenos Aires,Coronel Suárez,Villa La Arcadia,434,0,1,0,1,0,0,0,0,0,6203100,-38,-61
Buenos Aires,Daireaux,Andant,42,0,0,0,0,0,0,0,0,0,6231010,-36,-62
Buenos Aires,Daireaux,Arboledas,632,0,0,0,0,0,0,1,0,1,6231020,-36,-61
Buenos Aires,Daireaux,Daireaux,12122,1,0,0,0,1,1,1,1,1,6231030,-36,-61
Buenos Aires,Daireaux,La Larga,53,0,0,0,0,0,0,0,0,0,6231040,-36,-61
Buenos Aires,Daireaux,La Manuela,0,0,0,0,0,0,0,0,0,0,6231030,-36,-62
Buenos Aires,Daireaux,Salazar,1924,0,0,0,0,0,1,1,1,1,6231060,-36,-62
Buenos Aires,Dolores,Dolores,25940,1,1,1,1,0,1,1,1,1,6238010,-36,-57
Buenos Aires,Dolores,Sevigne,286,0,0,0,0,0,1,1,1,1,6238020,-36,-57
Buenos Aires,Luján,Barrio Las Casuarinas,0,0,0,0,1,0,1,1,1,1,6497060,-34,-59
Buenos Aires,Luján,Carlos Keen,557,0,0,0,0,0,1,1,1,1,6497020,-34,-59
Buenos Aires,Luján,Club De Campo Los Puentes,302,0,0,0,0,0,0,0,1,1,6497025,-34,-59
Buenos Aires,Luján,Cortines,0,1,0,0,1,0,1,1,1,1,6497060,-34,-59
Buenos Aires,Luján,Country Club Las Praderas,0,0,0,0,0,0,0,0,0,1,6497070,-34,-59
Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),0,1,1,0,1,0,1,1,1,1,6497060,-34,-59
Buenos Aires,Luján,Lezica Y Torrezuri,0,0,0,0,0,0,1,0,1,1,6497060,-34,-59
Buenos Aires,Luján,Luján,97363,1,1,1,1,1,1,1,1,1,6497060,-34,-59
Buenos Aires,Luján,Olivera,1926,0,0,0,1,0,1,1,1,1,6497070,-34,-59
Cordoba,Punilla,Las Jarillas,103,0,0,0,0,0,1,0,0,0,14091130,-31,-64
San Luis,Ayacucho,Pampa Grande,0,0,0,0,1,0,0,0,0,0,74007010,-32,-66
San Luis,Ayacucho,Pozo Del Molle,0,0,0,0,0,0,0,0,0,0,74007010,-32,-66
Buenos Aires,Tornquist,Tornquist,6473,1,1,0,1,1,0,1,1,1,6819040,-38,-62
Buenos Aires,Tornquist,Tres Picos,82,0,0,0,0,0,0,0,0,1,6819050,-38,-62
Buenos Aires,Tornquist,Villa Serrana La Gruta,52,0,1,0,0,0,0,0,0,0,6819060,-38,-62
Buenos Aires,Tornquist,Villa Ventana,609,1,0,0,0,0,0,1,0,1,6819070,-38,-61
Buenos Aires,Trenque Lauquen,30 De Agosto,4777,0,1,0,1,0,0,1,1,1,6826040,-36,-62
Buenos Aires,Trenque Lauquen,Berutti,1098,0,0,0,1,0,0,1,1,1,6826010,-35,-62
Buenos Aires,Trenque Lauquen,Girodias,161,1,0,0,0,0,1,1,0,0,6826020,-36,-62
Buenos Aires,Trenque Lauquen,La Carreta,45,0,0,0,0,0,1,0,0,0,6826030,-36,-62
Buenos Aires,Trenque Lauquen,Trenque Lauquen,33442,1,0,1,1,1,1,1,1,1,6826050,-35,-62
Buenos Aires,Trenque Lauquen,Trongé,23,0,0,0,0,0,1,0,0,0,6826060,-36,-62
Buenos Aires,Tres Arroyos,Balneario Orense,77,0,0,0,0,0,0,0,1,1,6833010,-38,-59
Buenos Aires,Escobar,Ingeniero Maschwitz,14734,1,1,0,1,0,1,1,1,1,6252010,-34,-58
Buenos Aires,Escobar,Loma Verde,3783,0,0,0,1,0,0,0,1,1,6252010,-34,-58
Buenos Aires,Escobar,Maquinista F. Savio (Este),37480,1,1,0,1,0,1,1,1,1,6252010,-34,-58
Buenos Aires,Escobar,Matheu,16903,1,1,0,1,1,1,1,1,1,6252010,-34,-58
Buenos Aires,Escobar,Puerto Paraná,0,0,0,0,0,0,0,0,1,1,6252010,-34,-58
Buenos Aires,Esteban Echeverría,9 De Abril,50116,1,1,1,1,0,1,1,1,1,6260010,-34,-58
Buenos Aires,Esteban Echeverría,Canning,7941,1,1,0,1,0,1,1,1,1,6260010,-34,-58
Cordoba,Marcos Juárez,Colonia Italiana,738,0,1,0,0,0,1,0,1,0,14063070,-33,-62
Cordoba,Marcos Juárez,Colonia Veinticinco,17,0,0,0,0,0,0,0,0,0,14063080,-32,-61
Cordoba,Marcos Juárez,Corral De Bustos,10407,1,1,0,1,0,1,1,1,1,14063090,-33,-62
Cordoba,Marcos Juárez,Cruz Alta,7200,1,0,0,1,1,1,1,1,1,14063100,-33,-61
Cordoba,Marcos Juárez,General Baldissera,2387,1,0,0,0,1,0,1,1,1,14063110,-33,-62
Cordoba,Marcos Juárez,General Roca,2777,1,0,0,1,1,0,1,1,1,14063120,-32,-61
Cordoba,Marcos Juárez,Guatimozín,2428,1,0,0,0,1,1,0,1,1,14063130,-33,-62
Cordoba,Marcos Juárez,Inriville,3709,1,0,0,0,0,1,1,1,1,14063140,-32,-62
Cordoba,Marcos Juárez,Isla Verde,4361,1,1,0,1,0,0,1,1,1,14063150,-33,-62
Cordoba,Marcos Juárez,Leones,10391,1,1,0,1,0,1,1,1,1,14063160,-32,-62
Cordoba,Marcos Juárez,Los Surgentes,2752,1,0,0,1,1,0,1,1,1,14063170,-32,-62
Entre Rios,Colón,Colón,23150,1,1,0,1,1,1,1,1,1,30008020,-32,-58
Entre Rios,Colón,Colonia Hugues,74,0,0,0,0,0,1,0,0,0,30008030,-32,-58
Entre Rios,Colón,El Brillante,0,0,0,0,0,0,1,0,0,0,30008100,-32,-58
Entre Rios,Colón,El Colorado,0,0,0,0,0,0,0,0,1,1,30008100,-32,-58
Entre Rios,Colón,Hambis,58,0,0,0,0,0,1,0,0,0,30008040,-31,-58
Entre Rios,Colón,Hocker,0,0,0,0,0,0,0,0,0,1,30008100,-32,-58
Entre Rios,Colón,Hocker,98,0,0,0,0,1,1,0,0,1,30008100,-32,-58
Entre Rios,Colón,La Clarita,436,0,0,0,1,0,1,1,0,1,30008060,-31,-58
Entre Rios,Colón,Pueblo Cazes,205,0,0,0,0,0,1,0,0,0,30008070,-32,-58
Entre Rios,Colón,Pueblo Liebig'S,670,0,0,0,1,0,1,1,1,1,30008080,-32,-58
Entre Rios,Colón,San José,16336,1,0,0,0,0,1,1,1,1,30008090,-32,-58
Entre Rios,Colón,Ubajay,3234,1,0,0,1,0,1,1,1,1,30008100,-31,-58
Entre Rios,Colón,Villa Elisa,10266,1,1,0,1,0,1,1,1,1,30008110,-32,-58
Entre Rios,Concordia,Benito Legeren,0,0,0,0,0,0,0,0,1,1,30015130,-31,-58
Entre Rios,Concordia,Calabacilla,879,0,0,0,0,0,0,0,1,1,30015010,-31,-58
Entre Rios,Concordia,Clodomiro Ledesma,124,0,0,0,0,0,1,0,0,1,30015020,-31,-58
La Pampa,Trenel,Metileo,483,0,0,0,0,1,1,1,1,1,42147020,-35,-63
La Pampa,Trenel,Trenel,3387,1,1,0,0,1,1,1,1,1,42147030,-35,-64
La Pampa,Utracán,Ataliva Roca,707,0,0,0,1,1,1,1,1,1,42154010,-37,-64
La Pampa,Utracán,Chacharramendi,226,0,0,0,0,1,1,1,0,1,42154020,-37,-65
La Pampa,Utracán,Colonia Santa María,289,0,0,1,1,0,1,1,0,0,42154030,-37,-64
La Pampa,Utracán,General Acha,12184,1,1,0,1,1,1,1,1,1,42154040,-37,-64
La Pampa,Utracán,Quehué,422,0,0,0,1,1,1,1,0,0,42154050,-37,-64
La Pampa,Utracán,Unanué,69,0,0,0,1,0,1,0,0,0,42154060,-37,-64
La Rioja,Arauco,Aimogasta,12249,1,1,0,1,1,1,1,1,1,46007010,-28,-66
La Rioja,Arauco,Arauco,852,0,0,0,0,0,0,0,0,0,46007020,-28,-66
La Rioja,Arauco,Bañado De Los Pantanos,534,0,0,0,0,0,0,0,0,0,46007030,-28,-66
La Rioja,Arauco,Estación Mazán,407,0,0,0,0,1,1,0,0,1,46007040,-28,-66
La Rioja,Arauco,Machigasta,0,0,0,0,0,0,0,0,1,1,46007040,-28,-66
La Rioja,Arauco,San Antonio,0,0,0,0,0,0,0,0,0,1,46007040,-28,-66
Buenos Aires,Malvinas Argentinas,Grand Bourg,94441,1,1,0,1,0,0,1,1,1,6515010,-34,-58
Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,28780,1,1,0,1,0,1,1,1,1,6515010,-34,-58
Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,42663,1,1,1,1,0,1,1,1,1,6515010,-34,-58
Buenos Aires,Malvinas Argentinas,Los Polvorines,59169,1,1,1,1,1,1,1,1,1,6515010,-34,-58
Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,408,0,1,0,1,0,1,0,0,0,6515010,-34,-58
Buenos Aires,Malvinas Argentinas,Tortuguitas,45901,1,1,0,1,0,0,1,1,1,6515010,-34,-58
Buenos Aires,Malvinas Argentinas,Villa De Mayo,48136,1,1,1,1,0,1,1,1,1,6515010,-34,-58
Buenos Aires,Mar Chiquita,Atlantida,0,0,0,0,0,0,0,0,1,1,6518020,-37,-57
Buenos Aires,Ensenada,Dique Nº 1,0,0,0,0,0,0,0,0,1,1,6245010,-34,-57
Buenos Aires,Ensenada,Ensenada,56463,1,1,1,1,0,1,1,1,1,6245010,-34,-57
Buenos Aires,Ensenada,Isla Santiago (Oeste),0,0,0,0,0,0,0,0,0,1,6245010,-34,-57
Buenos Aires,Ensenada,Punta Lara,0,0,0,0,0,0,0,0,1,1,6245010,-34,-58
Buenos Aires,Ensenada,Villa Catela,0,0,0,0,0,0,1,0,1,1,6245010,-34,-57
Buenos Aires,Escobar,Belen De Escobar,64544,1,1,0,1,1,1,1,1,1,6252010,-34,-58
Buenos Aires,Escobar,El Cazador,4722,0,1,0,1,0,0,1,1,1,6252010,-34,-58
Buenos Aires,Escobar,Garín,70042,1,1,0,1,1,1,1,1,1,6252010,-34,-58
Cordoba,Río Seco,Cerro Colorado,225,0,0,0,0,0,1,0,1,1,14112010,-30,-63
Buenos Aires,Luján,Open Door (Est. Dr. Domingo Cabred),0,1,0,1,0,0,1,1,1,1,6497060,-34,-59
Buenos Aires,Luján,Torres,2664,1,0,0,0,0,1,1,1,1,6497090,-34,-59
Buenos Aires,Magdalena,Atalaya,720,0,0,0,1,0,0,1,0,0,6505010,-35,-57
Buenos Aires,Magdalena,General Mansilla (Est. Bartolomé Bavio),2022,0,1,0,1,0,0,1,0,1,6505020,-35,-57
Buenos Aires,Magdalena,Los Naranjos,115,0,0,0,1,0,0,0,0,0,6505030,-34,-57
Buenos Aires,Magdalena,Magdalena,11093,1,1,1,0,0,1,1,1,1,6505040,-35,-57
Buenos Aires,Magdalena,Roberto J. Payró,65,0,0,0,0,0,1,0,0,0,6505050,-35,-57
Buenos Aires,Magdalena,Vieytes,287,0,0,0,1,0,1,1,0,0,6505060,-35,-57
Buenos Aires,Maipú,Las Armas,365,1,0,0,0,0,1,1,1,1,6511010,-37,-57
Buenos Aires,Maipú,Maipú,8883,1,0,1,0,0,1,1,1,1,6511020,-36,-57
Buenos Aires,Maipú,Santo Domingo,95,0,0,0,0,1,1,1,0,1,6511030,-36,-57
Buenos Aires,Malvinas Argentinas,Area De Promocion El Triángulo,2877,1,0,0,1,0,0,0,1,1,6515010,-34,-58
San Luis,Belgrano,Santa Rosa Del Gigante,0,0,0,0,0,0,0,0,0,0,74014040,-32,-66
San Luis,Belgrano,Suyuque Nuevo,0,0,0,0,0,0,0,0,0,0,74014010,-33,-66
Buenos Aires,Tres Arroyos,Claromecó,2081,1,0,0,1,0,1,1,0,0,6833020,-38,-60
